t	1.025	1.075	1.125	1.175	1.225	1.275	1.325	1.375	1.425	1.475	1.525	1.575	1.625	1.675	1.725	1.775	1.825	1.875	1.925	1.975	2.025	2.075	2.125	2.175	2.225	2.275	2.325	2.375	2.425	2.475	2.525	2.575	2.625	2.675	2.725	2.775	2.825	2.875	2.925	2.975
13.33	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
13.34	0	2	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
13.35	0	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
13.36	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
13.62	3	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	1	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
13.63	3	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
14.15	2	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	1	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
14.16	2	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
14.17	2	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
14.32	2	1	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
14.33	2	1	2	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
14.53	1	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	1	1	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
14.54	1	2	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
14.55	3	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
14.6	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
14.61	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
14.62	1	2	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
14.63	2	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
14.7	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
14.71	1	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
14.89	3	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
14.9	3	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
14.91	3	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
14.98	4	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
14.99	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
15.1	1	1	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
15.11	2	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
15.12	3	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
