0	250	-10.7078	239.292
0.002	249.983	-10.6909	239.292
0.004	249.961	-10.6692	239.292
0.006	249.934	-10.6423	239.292
0.008	249.902	-10.6098	239.292
0.01	249.863	-10.5708	239.292
0.012	249.816	-10.5244	239.292
0.014	249.761	-10.4694	239.292
0.016	249.696	-10.4043	239.292
0.018	249.619	-10.3276	239.291
0.02	249.529	-10.2374	239.291
0.022	249.423	-10.1317	239.291
0.024	249.3	-10.0086	239.291
0.026	249.156	-9.86574	239.291
0.028	248.991	-9.70089	239.291
0.03	248.802	-9.51176	239.29
0.032	248.586	-9.29612	239.29
0.034	248.342	-9.0519	239.29
0.036	248.067	-8.77735	239.29
0.038	247.761	-8.47118	239.29
0.04	247.422	-8.13286	239.29
0.042	247.052	-7.76285	239.29
0.044	246.653	-7.363	239.29
0.046	246.227	-6.93691	239.29
0.048	245.781	-6.49035	239.29
0.05	245.323	-6.0316	239.291
0.052	244.863	-5.57171	239.292
0.054	244.417	-5.12456	239.293
0.056	244	-4.7065	239.294
0.058	243.631	-4.33572	239.295
0.06	243.327	-4.03108	239.296
0.062	243.108	-3.81062	239.297
0.064	242.988	-3.68974	239.298
0.066	242.978	-3.67957	239.298
0.068	243.084	-3.78554	239.298
0.07	243.304	-4.0066	239.298
0.072	243.632	-4.33527	239.297
0.074	244.054	-4.75843	239.296
0.076	244.553	-5.25874	239.294
0.078	245.11	-5.81645	239.293
0.08	245.703	-6.41116	239.292
0.082	246.314	-7.02345	239.291
0.084	246.926	-7.63594	239.29
0.086	247.523	-8.23403	239.289
0.088	248.095	-8.80602	239.289
0.09	248.631	-9.34299	239.288
0.092	249.126	-9.83827	239.288
0.094	249.575	-10.2869	239.288
0.096	249.972	-10.6847	239.288
0.098	250.315	-11.0278	239.287
0.1	250.599	-11.3117	239.287
0.102	250.817	-11.5303	239.286
0.104	250.961	-11.6755	239.285
0.106	251.02	-11.7357	239.284
0.108	250.978	-11.6956	239.282
0.11	250.815	-11.5345	239.28
0.112	250.504	-11.2262	239.277
0.114	250.012	-10.7376	239.274
0.116	249.299	-10.0293	239.27
0.118	248.321	-9.05613	239.265
0.12	247.031	-7.77012	239.261
0.122	245.383	-6.1266	239.257
0.124	243.348	-4.09392	239.254
0.126	240.922	-1.66769	239.254
0.128	238.146	1.11219	239.258
0.13	235.12	4.14645	239.266
0.132	232.006	7.27215	239.278
0.134	229.012	10.2786	239.291
0.136	226.352	12.948	239.3
0.138	224.194	15.1096	239.304
0.14	222.616	16.6848	239.301
0.142	221.596	17.6978	239.294
0.144	221.04	18.2452	239.285
0.146	220.835	18.4449	239.28
0.148	220.885	18.3923	239.277
0.15	221.133	18.1438	239.277
0.152	221.549	17.7272	239.277
0.154	222.111	17.1647	239.276
0.156	222.781	16.4925	239.273
0.158	223.502	15.7677	239.269
0.16	224.203	15.0627	239.265
0.162	224.81	14.4521	239.262
0.164	225.262	13.9976	239.26
0.166	225.525	13.7353	239.26
0.168	225.598	13.6657	239.263
0.17	225.522	13.7474	239.269
0.172	225.38	13.8971	239.277
0.174	225.288	13.9976	239.286
0.176	225.377	13.9176	239.294
0.178	225.761	13.5387	239.3
0.18	226.517	12.7848	239.302
0.182	227.658	11.6413	239.299
0.184	229.136	10.1573	239.293
0.186	230.857	8.42938	239.286
0.188	232.704	6.5762	239.28
0.19	234.563	4.71216	239.275
0.192	236.342	2.92954	239.272
0.194	237.98	1.29078	239.271
0.196	239.443	-0.17088	239.272
0.198	240.719	-1.44579	239.273
0.2	241.816	-2.5408	239.275
0.202	242.75	-3.47258	239.278
0.204	243.542	-4.26237	239.28
0.206	244.214	-4.93214	239.282
0.208	244.786	-5.50229	239.284
0.21	245.275	-5.99014	239.285
0.212	245.695	-6.4094	239.286
0.214	246.057	-6.76996	239.287
0.216	246.365	-7.0782	239.287
0.218	246.625	-7.33742	239.287
0.22	246.836	-7.54839	239.287
0.222	246.997	-7.71001	239.287
0.224	247.107	-7.81984	239.287
0.226	247.162	-7.87468	239.287
0.228	247.158	-7.87095	239.287
0.23	247.092	-7.80511	239.287
0.232	246.96	-7.6739	239.286
0.234	246.761	-7.47463	239.286
0.236	246.491	-7.20541	239.286
0.238	246.151	-6.86528	239.286
0.24	245.74	-6.45442	239.286
0.242	245.26	-5.97435	239.286
0.244	244.714	-5.42794	239.286
0.246	244.106	-4.81955	239.286
0.248	243.441	-4.15502	239.286
0.25	242.728	-3.44159	239.287
0.252	241.975	-2.6879	239.287
0.254	241.192	-1.90405	239.288
0.256	240.39	-1.10184	239.288
0.258	239.584	-0.295307	239.289
0.26	238.792	0.498403	239.29
0.262	238.033	1.25814	239.292
0.264	237.335	1.95797	239.293
0.266	236.728	2.56723	239.295
0.268	236.246	3.05183	239.298
0.27	235.922	3.37723	239.3
0.272	235.788	3.51302	239.301
0.274	235.864	3.43811	239.302
0.276	236.156	3.14543	239.301
0.278	236.655	2.64455	239.299
0.28	237.336	1.96139	239.297
0.282	238.159	1.13486	239.294
0.284	239.08	0.211471	239.291
