0.226	0.630797	3.03188e-05
0.228	0.630831	3.72134e-05
0.23	0.630867	4.45198e-05
0.232	0.630907	5.21327e-05
0.234	0.63095	5.99425e-05
0.236	0.630996	6.78365e-05
0.238	0.631045	7.57009e-05
0.24	0.631096	8.34226e-05
0.242	0.63115	9.08902e-05
0.244	0.631205	9.79961e-05
0.246	0.631263	0.000104638
0.248	0.631323	0.00011072
0.25	0.631384	0.000116155
0.252	0.631447	0.000120865
0.254	0.63151	0.000124781
0.256	0.631575	0.000127848
0.258	0.63164	0.00013002
0.26	0.631706	0.000131268
0.262	0.631771	0.000131574
0.264	0.631837	0.000130932
0.266	0.631902	0.000129352
0.268	0.631967	0.000126857
0.27	0.632031	0.000123483
0.272	0.632094	0.000119279
0.274	0.632156	0.000114304
0.276	0.632216	0.000108632
0.278	0.632275	0.000102343
0.28	0.632331	9.55286e-05
0.282	0.632386	8.8286e-05
0.284	0.632438	8.07199e-05
0.286	0.632488	7.29391e-05
0.288	0.632535	6.50557e-05
0.29	0.632579	5.7183e-05
0.292	0.632621	4.94345e-05
0.294	0.632659	4.19215e-05
0.296	0.632694	3.47523e-05
0.298	0.632725	2.803e-05
0.3	0.632753	2.18513e-05
0.302	0.632777	1.63051e-05
0.304	0.632798	1.14713e-05
0.306	0.632814	7.41937e-06
0.308	0.632827	4.20765e-06
0.31	0.632837	1.88238e-06
0.312	0.632842	4.77008e-07
0.314	0.632843	1.17781e-08
0.316	0.63284	4.93394e-07
0.318	0.632834	1.91494e-06
0.32	0.632823	4.25596e-06
0.322	0.632809	7.48279e-06
0.324	0.632791	1.1549e-05
0.326	0.632769	1.63961e-05
0.328	0.632743	2.19543e-05
0.33	0.632714	2.81436e-05
0.332	0.632682	3.4875e-05
0.334	0.632646	4.20516e-05
0.336	0.632607	4.957e-05
0.338	0.632565	5.73221e-05
0.34	0.63252	6.51963e-05
0.342	0.632472	7.30793e-05
0.344	0.632422	8.08574e-05
0.346	0.632369	8.84189e-05
0.348	0.632314	9.56547e-05
0.35	0.632257	0.000102461
0.352	0.632199	0.000108739
0.354	0.632138	0.000114399
0.356	0.632077	0.00011936
0.358	0.632014	0.000123549
0.36	0.63195	0.000126907
0.362	0.631886	0.000129385
0.364	0.631821	0.000130947
0.366	0.631756	0.000131571
0.368	0.631691	0.000131249
0.37	0.631626	0.000129984
0.372	0.631562	0.000127794
0.374	0.631498	0.000124712
0.376	0.631436	0.000120782
0.378	0.631374	0.00011606
0.38	0.631314	0.000110614
0.382	0.631256	0.000104523
0.384	0.631199	9.78737e-05
0.386	0.631145	9.07629e-05
0.388	0.631092	8.32927e-05
0.39	0.631043	7.55707e-05
0.392	0.630995	6.77079e-05
0.394	0.630951	5.98176e-05
0.396	0.630909	5.20136e-05
0.398	0.63087	4.44081e-05
0.4	0.630835	3.71107e-05
0.402	0.630803	3.02264e-05
0.404	0.630774	2.38545e-05
0.406	0.630749	1.80866e-05
0.408	0.630728	1.30058e-05
0.41	0.63071	8.68527e-06
0.412	0.630696	5.18717e-06
0.414	0.630686	2.56186e-06
0.416	0.63068	8.47117e-07
0.418	0.630678	3.04539e-07
0.42	0.630673	8.11804e-07
0.422	0.630665	2.03532e-06
0.424	0.630654	3.82087e-06
0.426	0.630638	6.14421e-06
0.428	0.630619	8.97384e-06
0.43	0.630596	1.22714e-05
0.432	0.63057	1.59923e-05
0.434	0.63054	2.0086e-05
0.436	0.630507	2.44973e-05
0.438	0.63047	2.91664e-05
0.44	0.630431	3.40301e-05
0.442	0.630388	3.90228e-05
0.444	0.630343	4.40768e-05
0.446	0.630295	4.91238e-05
0.448	0.630244	5.40957e-05
0.45	0.630191	5.89253e-05
0.452	0.630136	6.35473e-05
0.454	0.630079	6.78992e-05
0.456	0.63002	7.19224e-05
0.458	0.62996	7.55624e-05
0.46	0.629898	7.87702e-05
0.462	0.629835	8.15024e-05
0.464	0.629771	8.37223e-05
0.466	0.629706	8.53998e-05
0.468	0.629641	8.65124e-05
0.47	0.629575	8.70451e-05
0.472	0.629509	8.69909e-05
0.474	0.629444	8.63505e-05
0.476	0.629379	8.51326e-05
0.478	0.629314	8.33539e-05
0.48	0.629251	8.10384e-05
0.482	0.629188	7.82175e-05
0.484	0.629127	7.49294e-05
0.486	0.629067	7.12187e-05
0.488	0.629009	6.71356e-05
0.49	0.628953	6.27353e-05
0.492	0.628899	5.80775e-05
0.494	0.628848	5.32251e-05
0.496	0.628798	4.82437e-05
0.498	0.628752	4.32009e-05
0.5	0.628708	3.81648e-05
0.502	0.628667	3.32034e-05
0.504	0.628629	2.8384e-05
0.506	0.628595	2.37716e-05
0.508	0.628564	1.94287e-05
0.51	0.628536	1.54138e-05
0.512	0.628512	1.17813e-05
0.514	0.628492	8.58017e-06
0.516	0.628475	5.85363e-06
0.518	0.628462	3.63843e-06
0.52	0.628453	1.96441e-06
0.522	0.628448	8.54074e-07
0.524	0.628447	3.22277e-07
0.526	0.628449	3.76045e-07
0.528	0.628456	1.01447e-06
0.53	0.628466	2.22874e-06
0.532	0.62848	4.00224e-06
0.534	0.628498	6.3108e-06
0.536	0.628519	9.12302e-06
0.538	0.628544	1.24007e-05
0.54	0.628573	1.60993e-05
0.542	0.628605	2.01687e-05
0.544	0.62864	2.45537e-05
0.546	0.628679	2.9195e-05
0.548	0.62872	3.40296e-05
0.55	0.628765	3.89922e-05
0.552	0.628812	4.40155e-05
0.554	0.628861	4.90318e-05
0.556	0.628913	5.39731e-05
0.558	0.628968	5.87727e-05
0.56	0.629024	6.33659e-05
0.562	0.629082	6.76906e-05
0.564	0.629142	7.16886e-05
0.566	0.629203	7.53059e-05
0.568	0.629265	7.84937e-05
0.57	0.629329	8.12094e-05
0.572	0.629393	8.34162e-05
0.574	0.629457	8.50847e-05
0.576	0.629522	8.61925e-05
0.578	0.629587	8.67249e-05
0.58	0.629652	8.66748e-05
0.582	0.629716	8.60433e-05
0.584	0.62978	8.48391e-05
0.586	0.629843	8.30786e-05
0.588	0.629905	8.07858e-05
0.59	0.629966	7.7992e-05
0.592	0.630025	7.47349e-05
0.594	0.630083	7.10589e-05
0.596	0.630139	6.70137e-05
0.598	0.630193	6.2654e-05
0.6	0.630245	5.80388e-05
0.602	0.630294	5.32306e-05
0.604	0.630341	4.82944e-05
0.606	0.630385	4.32969e-05
0.608	0.630426	3.83056e-05
0.61	0.630464	3.3388e-05
0.612	0.6305	2.86103e-05
0.614	0.630532	2.40372e-05
0.616	0.63056	1.97303e-05
0.618	0.630585	1.58662e-05
0.62	0.630607	1.24938e-05
0.622	0.630625	9.53805e-06
0.624	0.63064	7.03653e-06
0.626	0.630651	5.02018e-06
0.628	0.630658	4.71332e-06
0.63	0.630667	6.1195e-06
0.632	0.630679	8.01509e-06
0.634	0.630692	1.03684e-05
0.636	0.630708	1.33896e-05
0.638	0.630727	1.7317e-05
0.64	0.630751	2.19426e-05
0.642	0.630778	2.72022e-05
0.644	0.630809	3.30229e-05
0.646	0.630844	3.93236e-05
0.648	0.630882	4.60162e-05
0.65	0.630924	5.30071e-05
0.652	0.630969	6.01978e-05
0.654	0.631018	6.7487e-05
0.656	0.631069	7.47713e-05
0.658	0.631124	8.19475e-05
0.66	0.631181	8.8913e-05
0.662	0.63124	9.55681e-05
0.664	0.631302	0.000101817
0.666	0.631366	0.000107569
0.668	0.631432	0.000112742
0.67	0.631499	0.000117258
0.672	0.631568	0.000121051
0.674	0.631637	0.000124065
0.676	0.631708	0.000126254
0.678	0.631779	0.000127583
0.68	0.63185	0.000128031
0.682	0.631922	0.000127588
0.684	0.631993	0.000126258
0.686	0.632063	0.000124057
0.688	0.632133	0.000121015
0.69	0.632201	0.000117172
0.692	0.632268	0.000112581
0.694	0.632334	0.000107307
0.696	0.632397	0.000101424
0.698	0.632459	9.50169e-05
0.7	0.632517	8.81761e-05
0.702	0.632573	8.10004e-05
0.704	0.632627	7.35937e-05
0.706	0.632677	6.60636e-05
0.708	0.632723	5.85198e-05
0.71	0.632766	5.10729e-05
0.712	0.632806	4.38323e-05
0.714	0.632841	3.69047e-05
0.716	0.632872	3.03928e-05
0.718	0.6329	2.43932e-05
0.72	0.632922	1.89954e-05
0.722	0.632941	1.42803e-05
0.724	0.632954	1.03188e-05
0.726	0.632963	7.1707e-06
0.728	0.632968	4.88406e-06
0.73	0.632968	3.49412e-06
0.732	0.632963	3.02285e-06
0.734	0.632953	3.47858e-06
0.736	0.632939	4.85584e-06
0.738	0.63292	7.13534e-06
0.74	0.632896	1.02843e-05
0.742	0.632868	1.4257e-05
0.744	0.632836	1.89952e-05
0.746	0.632799	2.44292e-05
0.748	0.632758	3.04789e-05
0.75	0.632713	3.70548e-05
0.752	0.632664	4.40597e-05
0.754	0.632612	5.13899e-05
0.756	0.632557	5.89366e-05
0.758	0.632498	6.65881e-05
0.76	0.632436	7.42311e-05
0.762	0.632371	8.17523e-05
0.764	0.632304	8.90407e-05
0.766	0.632235	9.59886e-05
0.768	0.632164	0.000102494
0.77	0.632091	0.00010846
0.772	0.632017	0.0001138
0.774	0.631942	0.000118437
0.776	0.631866	0.000122302
0.778	0.63179	0.000125341
0.78	0.631714	0.000127509
0.782	0.631637	0.000128778
0.784	0.631562	0.000129129
0.786	0.631487	0.00012856
0.788	0.631413	0.000127082
0.79	0.63134	0.000124718
0.792	0.63127	0.000121506
0.794	0.631201	0.000117494
0.796	0.631134	0.000112744
0.798	0.63107	0.000107327
0.8	0.631009	0.000101324
0.802	0.63095	9.48249e-05
0.804	0.630895	8.79249e-05
0.806	0.630844	8.07259e-05
0.808	0.630796	7.33335e-05
0.81	0.630752	6.58555e-05
0.812	0.630711	5.84002e-05
0.814	0.630675	5.10755e-05
0.816	0.630644	4.39865e-05
0.818	0.630616	3.72347e-05
0.82	0.630593	3.09161e-05
0.822	0.630575	2.512e-05
0.824	0.630561	2.151e-05
0.826	0.630546	2.04708e-05
0.828	0.630528	2.03137e-05
0.83	0.630508	2.04338e-05
0.832	0.630484	2.08309e-05
0.834	0.630458	2.15011e-05
0.836	0.630428	2.24369e-05
0.838	0.630397	2.44779e-05
0.84	0.630362	2.76189e-05
0.842	0.630325	3.09721e-05
0.844	0.630286	3.44901e-05
0.846	0.630245	3.81234e-05
0.848	0.630201	4.1821e-05
0.85	0.630156	4.58538e-05
0.852	0.630109	5.04175e-05
0.854	0.63006	5.52059e-05
0.856	0.63001	6.01476e-05
0.858	0.629958	6.51691e-05
0.86	0.629905	7.01959e-05
0.862	0.629851	7.51538e-05
0.864	0.629796	7.99697e-05
0.866	0.629741	8.45727e-05
0.868	0.629685	8.88955e-05
0.87	0.629629	9.28748e-05
0.872	0.629572	9.64528e-05
0.874	0.629515	9.95776e-05
0.876	0.629459	0.000102204
0.878	0.629403	0.000104295
0.88	0.629347	0.00010582
0.882	0.629292	0.000106759
0.884	0.629238	0.000107098
0.886	0.629185	0.000106834
0.888	0.629133	0.000105972
0.89	0.629083	0.000104524
0.892	0.629034	0.000102514
0.894	0.628987	9.99722e-05
0.896	0.628942	9.69355e-05
0.898	0.628899	9.34493e-05
0.9	0.628858	8.95652e-05
0.902	0.628819	8.53402e-05
0.904	0.628783	8.08361e-05
0.906	0.62875	7.61189e-05
0.908	0.628719	7.12572e-05
0.91	0.628691	6.6322e-05
0.912	0.628666	6.13848e-05
0.914	0.628645	5.65174e-05
0.916	0.628626	5.17901e-05
0.918	0.628611	4.72715e-05
0.92	0.628599	4.30267e-05
0.922	0.62859	3.91171e-05
0.924	0.628585	3.5599e-05
0.926	0.628583	3.25231e-05
0.928	0.628585	2.99336e-05
0.93	0.628591	2.78679e-05
0.932	0.6286	2.63555e-05
0.934	0.628612	2.54182e-05
0.936	0.628628	2.50694e-05
0.938	0.628648	2.53141e-05
0.94	0.628671	2.61488e-05
0.942	0.628697	2.75613e-05
0.944	0.628727	2.95315e-05
0.946	0.62876	3.20309e-05
0.948	0.628797	3.50236e-05
0.95	0.628836	3.84667e-05
0.952	0.628879	4.23105e-05
0.954	0.628924	4.65e-05
0.956	0.628972	5.09748e-05
0.958	0.629022	5.56706e-05
0.96	0.629075	6.05198e-05
0.962	0.62913	6.54526e-05
0.964	0.629188	7.03978e-05
0.966	0.629247	7.52841e-05
0.968	0.629307	8.00408e-05
0.97	0.62937	8.45993e-05
0.972	0.629433	8.88933e-05
0.974	0.629498	9.28606e-05
0.976	0.629563	9.64433e-05
0.978	0.629629	9.95891e-05
0.98	0.629695	0.000102252
0.982	0.629762	0.000104392
0.984	0.629828	0.000105978
0.986	0.629894	0.000106985
0.988	0.629959	0.000107399
0.99	0.630024	0.000107211
0.992	0.630087	0.000106423
0.994	0.630149	0.000105045
0.996	0.63021	0.000103096
0.998	0.630268	0.000100602
1	0.630325	9.75991e-05
1.002	0.63038	9.41283e-05
1.004	0.630432	9.02392e-05
1.006	0.630481	8.59872e-05
1.008	0.630528	8.14329e-05
1.01	0.630571	7.66419e-05
1.012	0.630611	7.16832e-05
1.014	0.630648	6.66284e-05
1.016	0.630681	6.39528e-05
1.018	0.630716	6.346e-05
1.02	0.630753	6.26755e-05
1.022	0.630792	6.16096e-05
1.024	0.630833	6.02768e-05
1.026	0.630874	5.86962e-05
1.028	0.630917	5.68906e-05
1.03	0.630961	5.48863e-05
1.032	0.631006	5.27132e-05
1.034	0.631051	5.17999e-05
1.036	0.631099	5.21384e-05
1.038	0.63115	5.33656e-05
1.04	0.631202	5.54839e-05
1.042	0.631256	5.74244e-05
1.044	0.631311	5.91625e-05
1.046	0.631368	6.06763e-05
1.048	0.631427	6.19471e-05
1.05	0.631486	6.29599e-05
1.052	0.631546	6.37031e-05
1.054	0.631606	6.41689e-05
1.056	0.631667	6.64577e-05
1.058	0.631728	7.07863e-05
1.06	0.631789	7.50694e-05
1.062	0.631849	7.92436e-05
1.064	0.631909	8.32467e-05
1.066	0.631968	8.7019e-05
1.068	0.632026	9.05035e-05
1.07	0.632083	9.36476e-05
1.072	0.632139	9.64033e-05
1.074	0.632193	9.87282e-05
1.076	0.632245	0.000100586
1.078	0.632296	0.000101948
1.08	0.632344	0.000102792
1.082	0.632391	0.000103104
1.084	0.632435	0.000102878
1.086	0.632476	0.000102116
1.088	0.632515	0.000100827
1.09	0.632552	9.90311e-05
1.092	0.632585	9.67533e-05
1.094	0.632616	9.40272e-05
1.096	0.632643	9.08934e-05
1.098	0.632668	8.73986e-05
1.1	0.632689	8.35954e-05
1.102	0.632708	7.95411e-05
1.104	0.632723	7.5297e-05
1.106	0.632735	7.09276e-05
1.108	0.632743	6.64991e-05
1.11	0.632748	6.20791e-05
1.112	0.63275	5.77348e-05
1.114	0.632749	5.35327e-05
1.116	0.632744	4.95368e-05
1.118	0.632736	4.5808e-05
1.12	0.632725	4.24033e-05
1.122	0.632711	3.93746e-05
1.124	0.632694	3.6768e-05
1.126	0.632673	3.4623e-05
1.128	0.63265	3.2972e-05
1.13	0.632624	3.18399e-05
1.132	0.632595	3.12435e-05
1.134	0.632563	3.11913e-05
1.136	0.632529	3.16835e-05
1.138	0.632492	3.27117e-05
1.14	0.632453	3.42598e-05
1.142	0.632412	3.63032e-05
1.144	0.632368	3.881e-05
1.146	0.632323	4.17415e-05
1.148	0.632275	4.50523e-05
1.15	0.632226	4.86914e-05
1.152	0.632176	5.2603e-05
1.154	0.632124	5.67273e-05
1.156	0.632071	6.10014e-05
1.158	0.632016	6.53604e-05
1.16	0.631961	6.97381e-05
1.162	0.631905	7.40687e-05
1.164	0.631849	7.82868e-05
1.166	0.631792	8.23294e-05
1.168	0.631735	8.61361e-05
1.17	0.631678	8.96502e-05
1.172	0.631621	9.282e-05
1.174	0.631564	9.55989e-05
1.176	0.631508	9.79464e-05
1.178	0.631453	9.98285e-05
1.18	0.631398	0.000101219
1.182	0.631344	0.000102097
1.184	0.631292	0.000102453
1.186	0.631241	0.000102282
1.188	0.631191	0.000101588
1.19	0.631143	0.000100384
1.192	0.631097	9.86881e-05
1.194	0.631053	9.65276e-05
1.196	0.631011	9.39358e-05
1.198	0.630971	9.09523e-05
1.2	0.630933	8.76223e-05
1.202	0.630898	8.39962e-05
1.204	0.630866	8.01282e-05
1.206	0.630837	7.60762e-05
1.208	0.63081	7.19003e-05
1.21	0.630787	6.76624e-05
1.212	0.630766	6.3425e-05
1.214	0.630749	6.05778e-05
1.216	0.630729	5.8911e-05
1.218	0.630707	5.70347e-05
1.22	0.630682	5.49727e-05
1.222	0.630656	5.27515e-05
1.224	0.630627	5.03998e-05
1.226	0.630596	4.79482e-05
1.228	0.630563	4.54291e-05
1.23	0.630529	4.2876e-05
1.232	0.630493	4.12478e-05
1.234	0.630456	4.05482e-05
1.236	0.630418	4.10846e-05
1.238	0.630376	4.28626e-05
1.24	0.630332	4.4634e-05
1.242	0.630285	4.63728e-05
1.244	0.630235	4.8054e-05
1.246	0.630183	4.96535e-05
1.248	0.630129	5.36862e-05
1.25	0.630074	6.03528e-05
1.252	0.630016	6.71055e-05
1.254	0.629957	7.38465e-05
1.256	0.629897	8.04785e-05
1.258	0.629836	8.69058e-05
1.26	0.629774	9.3036e-05
1.262	0.629712	9.87812e-05
1.264	0.629649	0.000104059
1.266	0.629587	0.000108795
1.268	0.629524	0.00011292
1.27	0.629462	0.000116378
1.272	0.629401	0.000119118
1.274	0.629341	0.000121104
1.276	0.629282	0.000122307
1.278	0.629224	0.000122712
1.28	0.629168	0.000122313
1.282	0.629114	0.000121118
1.284	0.629061	0.000119145
1.286	0.629011	0.000116424
1.288	0.628964	0.000112994
1.29	0.628918	0.000108905
1.292	0.628876	0.000104216
1.294	0.628836	9.89967e-05
1.296	0.6288	9.33206e-05
1.298	0.628766	8.727e-05
1.3	0.628736	8.09316e-05
1.302	0.628709	7.43964e-05
1.304	0.628686	6.7758e-05
1.306	0.628666	6.11114e-05
1.308	0.62865	5.45516e-05
1.31	0.628637	4.81722e-05
1.312	0.628628	4.20646e-05
1.314	0.628622	3.63158e-05
1.316	0.62862	3.10079e-05
1.318	0.628622	2.62169e-05
1.32	0.628628	2.20111e-05
1.322	0.628637	1.84507e-05
1.324	0.62865	1.55867e-05
1.326	0.628666	1.34602e-05
1.328	0.628685	1.21018e-05
1.33	0.628708	1.15312e-05
1.332	0.628734	1.1757e-05
1.334	0.628763	1.27763e-05
1.336	0.628795	1.45749e-05
1.338	0.62883	1.71276e-05
1.34	0.628868	2.03982e-05
1.342	0.628908	2.43403e-05
1.344	0.628951	2.88979e-05
1.346	0.628996	3.4006e-05
1.348	0.629043	3.95916e-05
1.35	0.629092	4.5575e-05
1.352	0.629142	5.18703e-05
1.354	0.629195	5.83872e-05
1.356	0.629248	6.50319e-05
1.358	0.629303	7.17087e-05
1.36	0.629358	7.83214e-05
1.362	0.629415	8.47742e-05
1.364	0.629471	9.09737e-05
1.366	0.629529	9.68299e-05
1.368	0.629586	0.000102257
1.37	0.629643	0.000107177
1.372	0.6297	0.000111518
1.374	0.629757	0.000115215
1.376	0.629813	0.000118214
1.378	0.629868	0.000120471
1.38	0.629922	0.000121951
1.382	0.629976	0.000122634
1.384	0.630027	0.000122507
1.386	0.630077	0.000121572
1.388	0.630126	0.000119841
1.39	0.630173	0.00011734
1.392	0.630217	0.000114102
1.394	0.63026	0.000110176
1.396	0.6303	0.000105618
1.398	0.630338	0.000100493
1.4	0.630374	9.48768e-05
1.402	0.630407	8.88504e-05
1.404	0.630437	8.25019e-05
1.406	0.630464	7.59239e-05
1.408	0.630489	6.92126e-05
1.41	0.63051	6.24661e-05
1.412	0.630529	5.57832e-05
1.414	0.630544	4.92619e-05
1.416	0.630557	4.29977e-05
1.418	0.630566	3.70824e-05
1.42	0.630572	3.16028e-05
1.422	0.630575	2.66393e-05
1.424	0.630575	2.22645e-05
1.426	0.630572	1.85427e-05
1.428	0.630565	1.59482e-05
1.43	0.630555	1.42328e-05
1.432	0.630543	1.29049e-05
1.434	0.630527	1.19822e-05
1.436	0.630508	1.3418e-05
1.438	0.630486	1.7185e-05
1.44	0.630462	2.12867e-05
1.442	0.630435	2.5666e-05
1.444	0.630405	3.02621e-05
1.446	0.630372	3.50113e-05
1.448	0.630338	3.98481e-05
1.45	0.630301	4.47059e-05
1.452	0.630261	4.95179e-05
1.454	0.63022	5.42183e-05
1.456	0.630177	5.87432e-05
1.458	0.630133	6.30311e-05
1.46	0.630087	6.70242e-05
1.462	0.630039	7.0669e-05
1.464	0.629991	7.39169e-05
1.466	0.629941	7.6725e-05
1.468	0.629891	7.90566e-05
1.47	0.62984	8.08818e-05
1.472	0.629789	8.21775e-05
1.474	0.629738	8.2928e-05
1.476	0.629687	8.31252e-05
1.478	0.629635	8.27682e-05
1.48	0.629585	8.18639e-05
1.482	0.629534	8.04264e-05
1.484	0.629485	7.84767e-05
1.486	0.629436	7.60429e-05
1.488	0.629389	7.31591e-05
1.49	0.629342	6.98653e-05
1.492	0.629297	6.62069e-05
1.494	0.629254	6.22337e-05
1.496	0.629213	5.79995e-05
1.498	0.629173	5.35613e-05
1.5	0.629135	4.89785e-05
1.502	0.629099	4.43121e-05
1.504	0.629066	3.96239e-05
1.506	0.629035	3.49758e-05
1.508	0.629006	3.04288e-05
1.51	0.62898	2.60425e-05
1.512	0.628957	2.18739e-05
1.514	0.628936	1.79772e-05
1.516	0.628918	1.44029e-05
1.518	0.628903	1.11969e-05
1.52	0.62889	8.40057e-06
1.522	0.62888	6.04957e-06
1.524	0.628874	4.17387e-06
1.526	0.62887	2.79723e-06
1.528	0.628869	1.93692e-06
1.53	0.62887	1.60357e-06
1.532	0.628875	1.80101e-06
1.534	0.628882	2.52624e-06
1.536	0.628892	3.7695e-06
1.538	0.628905	5.51441e-06
1.54	0.62892	7.73813e-06
1.542	0.628938	1.04117e-05
1.544	0.628959	1.35003e-05
1.546	0.628981	1.6964e-05
1.548	0.629006	2.07577e-05
1.55	0.629034	2.48323e-05
1.552	0.629063	2.91349e-05
1.554	0.629094	3.36095e-05
1.556	0.629127	3.8198e-05
1.558	0.629162	4.28405e-05
1.56	0.629198	4.74764e-05
1.562	0.629236	5.2045e-05
1.564	0.629275	5.64863e-05
1.566	0.629316	6.07418e-05
1.568	0.629357	6.47553e-05
1.57	0.629399	6.84733e-05
1.572	0.629442	7.18462e-05
1.574	0.629486	7.48287e-05
1.576	0.62953	7.73804e-05
1.578	0.629574	7.94664e-05
1.58	0.629619	8.10578e-05
1.582	0.629663	8.2132e-05
1.584	0.629708	8.26732e-05
1.586	0.629752	8.26725e-05
1.588	0.629796	8.21283e-05
1.59	0.629839	8.10461e-05
1.592	0.629882	7.94385e-05
1.594	0.629924	7.73254e-05
1.596	0.629965	7.47334e-05
1.598	0.630005	7.16956e-05
1.6	0.630044	6.82513e-05
1.602	0.630081	6.44454e-05
1.604	0.630117	6.03282e-05
1.606	0.630152	5.59539e-05
1.608	0.630185	5.13809e-05
1.61	0.630217	4.66704e-05
1.612	0.630247	4.18856e-05
1.614	0.630275	3.70913e-05
1.616	0.630301	3.23526e-05
1.618	0.630325	2.77339e-05
1.62	0.630347	2.32986e-05
1.622	0.630368	1.91076e-05
1.624	0.630386	1.52188e-05
1.626	0.630402	1.34415e-05
1.628	0.630415	1.37969e-05
1.63	0.630427	1.45249e-05
1.632	0.630436	1.56169e-05
1.634	0.630443	1.70589e-05
1.636	0.630448	1.88316e-05
1.638	0.63045	2.09108e-05
1.64	0.63045	2.32676e-05
1.642	0.630448	2.58686e-05
1.644	0.630444	2.86768e-05
1.646	0.630437	3.16517e-05
1.648	0.630429	3.47501e-05
1.65	0.630418	3.89161e-05
1.652	0.630405	4.4423e-05
1.654	0.63039	5.03099e-05
1.656	0.630372	5.64856e-05
1.658	0.630353	6.28532e-05
1.66	0.630332	6.93113e-05
1.662	0.630309	7.57558e-05
1.664	0.630285	8.20816e-05
1.666	0.630258	8.81847e-05
1.668	0.63023	9.39637e-05
1.67	0.6302	9.93221e-05
1.672	0.630168	0.00010417
1.674	0.630135	0.000108424
1.676	0.630101	0.000112014
1.678	0.630065	0.000114876
1.68	0.630027	0.000116962
1.682	0.629989	0.000118236
1.684	0.629949	0.000118674
1.686	0.629909	0.000118269
1.688	0.629867	0.000117027
