0	nan
0.002	0
0.004	0
0.006	0
0.008	0
0.01	0
0.012	0
0.014	0
0.016	0
0.018	0
0.02	0
0.022	0
0.024	0
0.026	0
0.028	0
0.03	0
0.032	0
0.034	0
0.036	0
0.038	0
0.04	0
0.042	0
0.044	0
0.046	0
0.048	0
0.05	0
0.052	0
0.054	0
0.056	0
0.058	0
0.06	0
0.062	0
0.064	0
0.066	0
0.068	0
0.07	0
0.072	0
0.074	0
0.076	0
0.078	0
0.08	0
0.082	0
0.084	0
0.086	0
0.088	1.9577
0.09	1.9142
0.092	1.87258
0.094	1.83274
0.096	1.79456
0.098	1.75794
0.1	1.72278
0.102	1.689
0.104	1.65652
0.106	1.62526
0.108	1.59516
0.11	1.56616
0.112	1.53819
0.114	1.51121
0.116	1.48515
0.118	1.45998
0.12	1.43565
0.122	1.41211
0.124	1.38934
0.126	1.36728
0.128	1.34592
0.13	1.32521
0.132	1.30513
0.134	1.28566
0.136	1.26675
0.138	1.24839
0.14	1.23056
0.142	1.21322
0.144	1.19637
0.146	1.17998
0.148	1.16404
0.15	1.14852
0.152	1.13341
0.154	1.11869
0.156	1.10434
0.158	1.09037
0.16	1.07674
0.162	1.06344
0.164	1.05047
0.166	2.1644
0.168	2.13864
0.17	2.11348
0.172	2.0889
0.174	2.06489
0.176	2.04143
0.178	2.01849
0.18	1.99606
0.182	1.97413
0.184	1.95267
0.186	1.93167
0.188	1.91112
0.19	1.891
0.192	1.87131
0.194	1.85201
0.196	1.83312
0.198	1.8146
0.2	1.79645
0.202	1.77867
0.204	1.76123
0.206	1.74413
0.208	1.72736
0.21	1.71091
0.212	1.69477
0.214	1.67893
0.216	1.66338
0.218	1.64812
0.22	1.63314
0.222	1.61843
0.224	1.60398
0.226	1.58978
0.228	1.57584
0.23	1.56213
0.232	1.54867
0.234	1.53543
0.236	1.52242
0.238	1.50963
0.24	1.49705
0.242	1.48467
0.244	2.18079
0.246	2.16306
0.248	2.14561
0.25	2.12845
0.252	2.11156
0.254	2.09493
0.256	2.07856
0.258	2.06245
0.26	2.04659
0.262	2.03096
0.264	2.01558
0.266	2.00042
0.268	1.98549
0.27	1.97079
0.272	1.9563
0.274	1.94202
0.276	1.92794
0.278	1.91407
0.28	1.9004
0.282	1.88692
0.284	1.87363
0.286	1.86053
0.288	1.84761
0.29	1.83487
0.292	1.8223
0.294	1.80991
0.296	1.79768
0.298	1.78561
0.3	1.77371
0.302	1.76196
0.304	1.75037
0.306	1.73893
0.308	1.72764
0.31	1.71649
0.312	1.70549
0.314	1.69463
0.316	1.6839
0.318	1.67331
0.32	1.66285
0.322	1.65252
0.324	1.64232
0.326	1.63225
0.328	1.62229
0.33	1.61246
0.332	1.60275
0.334	1.59315
0.336	1.58367
0.338	1.5743
0.34	1.56504
0.342	1.55588
0.344	1.54684
0.346	1.5379
0.348	1.52906
0.35	1.52032
0.352	1.51168
0.354	1.50314
0.356	1.4947
0.358	1.48635
0.36	1.47809
0.362	1.46992
0.364	1.46185
0.366	1.45386
0.368	1.44596
0.37	1.43814
0.372	1.43041
0.374	1.82237
0.376	1.81268
0.378	1.80308
0.38	1.79359
0.382	1.7842
0.384	1.77491
0.386	1.76571
0.388	1.75661
0.39	1.7476
0.392	1.73869
0.394	1.72986
0.396	1.72113
0.398	1.71248
0.4	1.70391
0.402	1.69544
0.404	1.68704
0.406	1.67873
0.408	1.6705
0.41	1.66236
0.412	1.65429
0.414	1.64629
0.416	1.63838
0.418	1.63054
0.42	1.62278
0.422	1.61509
0.424	1.60747
0.426	1.59992
0.428	1.59244
0.43	1.58504
0.432	1.5777
0.434	1.57043
0.436	1.56322
0.438	1.55609
0.44	1.54901
0.442	1.542
0.444	1.53506
0.446	1.52817
0.448	1.52135
0.45	1.51459
0.452	1.50789
0.454	1.50125
0.456	1.49466
0.458	1.48814
0.46	1.48167
0.462	1.47525
0.464	1.88108
0.466	1.87301
0.468	1.865
0.47	1.85707
0.472	1.8492
0.474	1.8414
0.476	1.83366
0.478	1.82599
0.48	1.81838
0.482	1.81083
0.484	1.80335
0.486	1.79593
0.488	1.78857
0.49	1.78127
0.492	1.77403
0.494	1.76685
0.496	1.75972
0.498	1.75266
0.5	1.74564
0.502	1.73869
0.504	1.73179
0.506	1.72495
0.508	1.71815
0.51	1.71142
0.512	1.70473
0.514	1.6981
0.516	1.69152
0.518	1.68499
0.52	1.6785
0.522	1.67207
0.524	1.66569
0.526	1.65936
0.528	1.65307
0.53	1.64683
0.532	1.64064
0.534	1.6345
0.536	1.6284
0.538	1.62235
0.54	1.61634
0.542	1.61037
0.544	1.60445
0.546	1.59858
0.548	1.59274
0.55	1.58695
0.552	1.5812
0.554	1.57549
0.556	1.56982
0.558	1.5642
0.56	1.55861
0.562	1.55306
0.564	1.54756
0.566	1.54209
0.568	1.53666
0.57	1.53127
0.572	1.52591
0.574	1.5206
0.576	1.51532
0.578	1.51007
0.58	1.50487
0.582	1.49969
0.584	1.49456
0.586	1.48946
0.588	1.48439
0.59	1.47936
0.592	1.47436
0.594	1.4694
0.596	1.46447
0.598	1.45957
0.6	1.4547
0.602	1.44987
0.604	1.44507
0.606	1.4403
0.608	1.43556
0.61	1.43086
0.612	1.42618
0.614	1.42153
0.616	1.41692
0.618	1.41233
0.62	1.40778
0.622	1.40325
0.624	1.39875
0.626	1.39428
0.628	1.38984
0.63	1.38543
0.632	1.38105
0.634	1.37669
0.636	1.37236
0.638	1.36806
0.64	1.36378
0.642	1.35954
0.644	1.35531
0.646	1.35112
0.648	1.34695
0.65	1.3428
0.652	1.33868
0.654	1.33459
0.656	1.33052
0.658	1.32648
0.66	1.32246
0.662	1.31846
0.664	1.31449
0.666	1.31054
0.668	1.30662
0.67	1.30272
0.672	1.29884
0.674	1.29499
0.676	1.29116
0.678	1.28735
0.68	1.28356
0.682	1.2798
0.684	1.27606
0.686	1.27234
0.688	1.26864
0.69	1.26496
0.692	1.2613
0.694	1.25767
0.696	1.25406
0.698	1.25046
0.7	1.24689
0.702	1.24334
0.704	1.2398
0.706	1.23629
0.708	1.2328
0.71	1.22933
0.712	1.22587
0.714	1.22244
0.716	1.21903
0.718	1.21563
0.72	1.21225
0.722	1.2089
0.724	1.20556
0.726	1.20223
0.728	1.19893
0.73	1.19565
0.732	1.19238
0.734	1.18913
0.736	1.1859
0.738	1.18269
0.74	1.17949
0.742	1.17631
0.744	1.17315
0.746	1.17
0.748	1.16687
0.75	1.16376
0.752	1.16067
0.754	1.15759
0.756	1.15453
0.758	1.15148
0.76	1.14845
0.762	1.14544
0.764	1.14244
0.766	1.13945
0.768	1.13649
0.77	1.13354
0.772	1.1306
0.774	1.12768
0.776	1.12477
0.778	1.12188
0.78	1.119
0.782	1.11614
0.784	1.11329
0.786	1.11046
0.788	1.10764
0.79	1.10484
0.792	1.10205
0.794	1.09927
0.796	1.09651
0.798	1.09376
0.8	1.09103
0.802	1.08831
0.804	1.0856
0.806	1.08291
0.808	1.08023
0.81	1.07756
0.812	1.0749
0.814	1.07226
0.816	1.06964
0.818	1.06702
0.82	1.06442
0.822	1.06183
0.824	1.05925
0.826	1.05669
0.828	1.05413
0.83	1.05159
0.832	1.04907
0.834	1.04655
0.836	1.04405
0.838	1.04155
0.84	1.03907
0.842	1.03661
0.844	1.03415
0.846	1.0317
0.848	1.02927
0.85	1.02685
0.852	1.02444
0.854	1.02204
0.856	1.01965
0.858	1.01728
0.86	1.01491
0.862	1.01255
0.864	1.01021
0.866	1.00788
0.868	1.00556
0.87	1.00324
0.872	1.00094
0.874	0.998653
0.876	0.996372
0.878	0.994103
0.88	0.991844
0.882	0.989594
0.884	0.987356
0.886	0.985127
0.888	0.982908
0.89	0.980699
0.892	0.9785
0.894	0.976311
0.896	0.974132
0.898	0.971962
0.9	0.969803
0.902	0.967652
0.904	0.965511
0.906	0.96338
0.908	0.961258
0.91	0.959145
0.912	0.957042
0.914	0.954948
0.916	0.952863
0.918	0.950787
0.92	0.94872
0.922	0.946662
0.924	0.944613
0.926	0.942573
0.928	0.940541
0.93	0.938519
0.932	0.936505
0.934	0.934499
0.936	0.932502
0.938	0.930514
0.94	0.928534
0.942	0.926563
0.944	0.9246
0.946	1.03361
0.948	1.03143
0.95	1.02926
0.952	1.0271
0.954	1.02494
0.956	1.0228
0.958	1.02066
0.96	1.01854
0.962	1.01642
0.964	1.01431
0.966	1.01221
0.968	1.01012
0.97	1.00804
0.972	1.00596
0.974	1.0039
0.976	1.00184
0.978	0.999792
0.98	0.997752
0.982	0.99572
0.984	0.993696
0.986	0.99168
0.988	0.989673
0.99	0.987674
0.992	0.985682
0.994	0.983699
0.996	0.981724
0.998	0.979756
1	0.977797
1.002	0.975845
1.004	0.973901
1.006	0.971965
1.008	0.970037
1.01	0.968116
1.012	0.966202
1.014	0.964297
1.016	0.962399
1.018	0.960508
1.02	0.958624
1.022	0.956748
1.024	0.95488
1.026	0.953018
1.028	0.951164
1.03	0.949317
1.032	0.947478
1.034	0.945645
1.036	0.943819
1.038	0.942001
1.04	0.940189
1.042	1.20508
1.044	1.20277
1.046	1.20047
1.048	1.39312
1.05	1.39047
1.052	1.38783
1.054	1.38519
1.056	1.38257
1.058	1.37995
1.06	1.37735
1.062	1.37476
1.064	1.37217
1.066	1.3696
1.068	1.36703
1.07	1.36448
1.072	1.36193
1.074	1.3594
1.076	1.35687
1.078	1.35435
1.08	1.35184
1.082	1.34935
1.084	1.34686
1.086	1.34438
1.088	1.3419
1.09	1.33944
1.092	1.33699
1.094	1.33454
1.096	1.626
1.098	1.62304
1.1	1.62009
1.102	1.61715
1.104	1.61422
1.106	1.6113
1.108	1.60839
1.11	1.6055
1.112	1.60261
1.114	1.59973
1.116	1.59686
1.118	1.59401
1.12	1.59116
1.122	1.58832
1.124	1.5855
1.126	1.58268
1.128	1.57988
1.13	1.57708
1.132	1.57429
1.134	1.57152
1.136	1.56875
1.138	1.56599
1.14	1.56325
1.142	1.56051
1.144	1.55778
1.146	1.55506
1.148	1.55235
1.15	1.54965
1.152	1.54696
1.154	1.54428
1.156	1.54161
1.158	1.53895
1.16	1.53629
1.162	1.53365
1.164	1.53101
1.166	1.52839
1.168	1.52577
1.17	1.52316
1.172	1.52056
1.174	1.51797
1.176	1.51539
1.178	1.51282
1.18	1.51025
1.182	1.5077
1.184	1.50515
1.186	1.50261
1.188	1.50008
1.19	1.49756
1.192	1.49505
1.194	1.49255
1.196	1.49005
1.198	1.48756
1.2	1.48508
1.202	1.48261
1.204	1.48015
1.206	1.47769
1.208	1.47525
1.21	1.47281
1.212	1.47038
1.214	1.46796
1.216	1.46554
1.218	1.46314
1.22	1.46074
1.222	1.45835
1.224	1.45596
1.226	1.45359
1.228	1.45122
1.23	1.44886
1.232	1.44651
1.234	1.44417
1.236	1.44183
1.238	1.4395
1.24	1.43718
1.242	1.43486
1.244	1.43256
1.246	1.43026
1.248	1.42796
1.25	1.42568
1.252	1.4234
1.254	1.42113
1.256	1.41887
1.258	1.41661
1.26	1.41437
1.262	1.41212
1.264	1.40989
1.266	1.40766
1.268	1.40544
1.27	1.40323
1.272	1.40102
1.274	1.39882
1.276	1.39663
1.278	1.39444
1.28	1.39227
1.282	1.39009
1.284	1.38793
1.286	1.38577
1.288	1.38362
1.29	1.38147
1.292	1.37933
1.294	1.3772
1.296	1.37508
1.298	1.37296
1.3	1.37085
1.302	1.36874
1.304	1.36664
1.306	1.36455
1.308	1.36246
1.31	1.36038
1.312	1.35831
1.314	1.35624
1.316	1.35418
1.318	1.35212
1.32	1.35008
1.322	1.34803
1.324	1.346
1.326	1.34397
1.328	1.34194
1.33	1.33992
1.332	1.33791
1.334	1.33591
1.336	1.33391
1.338	1.33191
1.34	1.32993
1.342	1.32794
1.344	1.32597
1.346	1.324
1.348	1.32203
1.35	1.32007
1.352	1.31812
1.354	1.31617
1.356	1.31423
1.358	1.3123
